,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115
133,0.97491693,-0.12083042,-0.95536643,0.9066967,-1.235195,1.0565038,1.2156812,2.82689,0.041966736,-0.33337256,0.6835948,0.7295622,0.9093791,1.7156392,1.6135198,1.8209945,1.4365493,1.1807734,0.05369425,-0.7086944,-0.39301115,-0.3914233,1.1497996,1.3261349,0.57842135,0.029413268,1.3988792,0.9844401,0.027116299,0.8440918,1.4344549,-0.685624,-0.8286108,0.72089434,-0.62095726,0.49666098,-0.6203667,-0.604467,0.03469211,1.8432988,0.8870261,0.99236387,0.58485377,0.8883465,0.014985359,0.88148326,-0.3715692,-0.5491835,-0.31472602,-0.80015266,0.36534646,-0.8376562,0.7528051,0.9003353,-0.43077654,-0.90880394,-0.7774778,0.086995244,-0.5746113,0.005335748,-0.80344385,-0.5544653,1.7472818,-0.15629661,-0.6672289,0.86223733,-1.6014225,-0.32493335,0.13846684,1.816153,0.7652589,1.111922,1.0828004,0.73019135,1.053581,-0.90488774,-1.4019089,-0.5587699,-0.9753959,0.92779756,-0.5665016,1.7845385,0.30374387,0.5509681,-0.5038046,0.8994113,0.22369468,1.4324062,1.5280154,0.84411705,0.64285153,-0.40197462,-0.58772784,-0.6706848,-0.60544765,0.18527716,-0.3966749,-0.638991,-0.4675366,2.0180628,-0.6236336,0.8880615,1.4726796,1.0619321,0.45432898,-4.492875,-0.73788077,-0.85890114,-0.98204786,1.1162167,-0.8759357,0.55454564,0.90701085,0.9073735,-0.5937668,-0.73778087
134,0.2163518,-0.20470828,-0.1756874,0.52675676,1.016658,-0.43342742,-0.6082158,0.69149506,-0.33789957,-0.21479309,0.164576,1.0157719,0.18853146,-0.09223139,0.6103718,0.34671313,-1.4082074,-1.3485844,0.4036471,1.0431677,-0.3171937,0.18618989,-0.65285844,-0.743592,1.0202667,1.1348373,0.60948205,0.1653719,0.07773924,1.4635321,-0.59923255,-0.7157619,0.7868287,-0.11593932,-0.65399337,-0.08858715,-0.6265925,1.7108774,1.1702743,0.52530307,0.8857907,-0.3013398,0.15602902,0.3424614,0.548722,0.6451937,-0.3996737,1.8719666,-0.3761508,0.31406736,0.52052736,-0.1154255,0.3951946,-1.8314981,-0.05235243,0.10896665,0.6511398,-0.66294837,-0.565237,1.5740787,1.7582378,0.6820923,0.12054899,1.335758,2.9845207,1.354223,0.40753293,1.2341915,0.7981398,1.7123383,0.030170143,-0.1941768,-0.81521034,0.036942065,-0.38433656,-0.9025566,0.0032196343,0.5852787,-2.7590415,0.6901252,0.58649087,0.12082672,-0.05540389,-0.13442378,0.16987544,-1.1658714,0.59786355,0.22562182,0.7974063,-0.7307471,0.6241702,-0.41674483,-0.5474575,1.4417247,-0.1953286,1.2366453,-0.40018982,3.0129964,-0.41313094,0.18726659,1.492598,0.92453194,-0.28654027,-0.79110825,0.41362342,-0.8335497,-0.5216126,-0.57502353,-0.63850534,0.60581183,0.32863814,-0.43295586,0.908684,0.87581027,0.8721808,1.7394409
135,0.93909454,-0.17228627,-0.91436356,0.9255718,-1.4328547,1.0506971,1.1306977,-0.29544777,0.01916337,-0.27848604,0.66927344,0.64367735,1.0891826,1.7418696,1.5811349,1.8409449,1.2670126,1.2571497,-0.0048137605,-0.8995817,-0.34545654,-0.36291558,1.4231644,1.3765644,0.35626984,0.26607493,1.4088308,1.0743906,0.06455213,0.5797318,1.6267713,-0.6421028,-0.83313227,0.67772746,-0.68239,0.57072407,1.5727686,-0.6266151,-0.036710113,1.6659145,0.9301533,0.84913015,0.58681905,0.7936855,0.01141113,0.9615002,-0.40567437,-0.546489,-0.55652124,-0.74922615,0.4146297,-0.85786736,0.6847986,0.834918,-0.5678196,-0.9734597,-0.86602306,0.12853396,-0.633472,-0.23369771,-0.7583442,-0.5892513,1.7665509,-0.1992853,-0.67812234,0.88075364,-1.6109034,-0.36731195,0.114402175,1.775824,0.7216365,1.0662792,1.0774992,0.8279352,1.0497731,-0.8995288,-1.387469,-0.5726411,-1.0215666,0.9052042,-0.6361717,1.7862201,0.38342592,0.55472577,-0.52605605,0.9174032,0.15389615,1.3857123,1.4682777,0.814315,0.61725235,-0.4456255,-0.604597,-0.6839448,-0.6378643,0.2098766,-0.4157963,-0.6551943,-0.3919197,2.015884,-0.59375894,0.87999487,1.4841962,1.1407642,0.4735502,-0.8705827,-0.77963436,-0.9724116,-1.1287065,1.0857635,-0.93312514,0.42074418,0.92502475,0.90137553,-0.5901219,-0.7328592
136,-1.8164979,-1.6437321,-1.3407536,0.40895987,0.9663948,0.12596864,-1.5001698,-1.848259,-1.8041028,-1.522496,0.8341549,-1.2675086,-1.8716191,-0.93819827,-0.046806604,-0.63194144,-0.7414505,-0.85865,-0.19863272,0.5498433,0.8927708,0.85045683,-0.6224828,-0.83891964,0.39287597,0.5450899,-1.4641085,-1.4182535,-3.022812,-0.516515,-0.650268,-0.6568985,-0.07283449,-0.61099523,-0.58101106,0.6103591,-0.6218421,-0.5872192,0.23151225,-0.72050005,-1.0074995,-0.7912996,0.6475772,1.443583,1.5851957,-0.9980483,-0.38774693,-0.5677116,1.2503465,1.681276,1.0725936,-1.385149,0.9180943,-0.3921746,0.42453212,0.025533557,-1.572291,-0.81289524,-0.5027795,0.56483173,0.14239931,-0.63954055,-0.84509456,-0.7212398,-0.5246721,-1.0242021,0.6846936,0.06642169,0.9300316,-0.348582,1.0796336,0.81727254,1.0542021,0.12504959,-1.3958473,0.71486783,-1.1781588,-0.50318867,-0.5260293,0.028842866,-0.55144525,-1.1977911,0.22056991,1.029941,-0.5803058,0.71854174,0.26654625,0.16921383,-0.46875653,0.45246518,-1.1777048,-0.41903383,1.8801311,-0.6365344,-0.8187635,-1.1509427,-0.41718847,0.4873041,-0.45240635,-0.61397004,-0.65829223,0.9610371,0.59917974,0.7682462,0.35228038,-0.86020374,1.2221595,0.6036259,-0.01806271,0.5147475,-0.8738515,-1.0615456,0.91834164,0.9147608,-0.65159583,-0.73651993
137,-1.1909552,0.5667465,-0.5510633,0.06886947,0.033891857,-0.04975009,-0.6630062,-0.7963852,0.77977395,-0.34376878,0.829404,0.3141486,0.59281605,-0.5626775,-0.22620994,-0.6170165,0.6870673,-0.3907224,0.041443348,-0.06804544,-0.5871775,0.5726188,-0.1457974,-0.17619312,0.11168951,0.099993795,-2.9899244,-0.9602557,0.10911381,-0.3047951,-0.7118379,0.86332035,0.29786158,0.15902239,0.8245559,0.8018971,-0.516226,-0.18936706,-0.3681065,-0.8940661,-1.0188668,0.1673953,0.5178925,0.14743036,0.27380246,0.5949883,-0.38231435,-0.52458787,0.87926877,0.26426685,0.39137053,-0.03422147,0.61893374,0.14515272,-0.68953264,-0.57939124,0.13503677,0.67855495,-0.6527107,-0.7419218,-0.0063928366,-0.64439416,-0.70653915,0.39460528,-0.61044186,-0.8281739,0.5602886,-0.5006319,-1.4149711,-0.26513356,0.31550956,-0.93314517,0.4523483,0.38959658,0.19560474,-0.7584835,-0.4019456,-0.51150197,0.7964717,0.6544605,-0.6083808,-0.25498545,-0.45891738,-0.1540546,-0.38890356,0.55315214,0.6053609,-0.4283816,-0.63294464,0.4604863,-1.100285,-0.45976472,-0.5440995,-0.7053394,0.73861265,-0.7926864,-0.42726246,-0.6801358,1.9352529,-0.48981428,-0.541478,0.9047733,0.44319433,-0.62196827,0.94090974,-0.41702175,1.1304529,-0.70710903,0.7155855,0.44752446,-0.8421414,0.68246555,0.9184288,0.91216576,-0.38664714,-0.3515575
138,0.06439394,0.90696406,1.0832503,-1.6647339,-0.83121663,0.21910441,-0.4075112,0.5899251,0.45511225,-0.09676227,-1.8256013,0.33505315,0.51841074,-0.17903662,-0.22416565,-0.57764614,-0.03530228,-0.43753362,-1.8175792,-0.8647026,-0.7382487,0.27346426,-0.6102522,0.94966984,-1.1229897,0.4553451,-0.45826584,-0.9424593,0.59702855,-0.71470225,-0.69151133,1.1986915,0.8590133,0.68506753,1.0759437,0.40546536,-0.63376826,0.6622168,-1.5972111,-0.82975394,-1.0585713,-0.06430167,0.17962268,-0.26783782,-0.0591861,0.13727131,-0.3977656,-0.5627483,-0.7945861,0.2517686,-0.85194904,0.114480555,0.51108456,0.23898849,-1.5832118,1.7668889,0.40270573,0.41144466,-0.58676505,-0.97353786,0.3317986,-0.6040534,-0.856642,0.87342095,-0.66545534,-0.95568454,0.5447237,-1.5221677,-1.4913263,-0.3726801,-1.6591663,-0.96396524,0.36611465,0.5807313,-0.66176873,-0.9220931,-0.6006624,-0.5931641,0.7149278,-0.7062902,-0.6144393,-0.30706197,-1.9489408,-1.7439436,-0.4888988,-1.3369747,0.6479236,-0.50309277,-1.2652445,-1.7367312,-3.5323308,-0.42463377,-0.5523951,-0.66603017,0.84988326,-1.0993209,-0.42213014,-0.6593733,2.0498357,-0.54202247,1.0348485,0.90141135,0.35642627,-0.8326225,1.1915096,0.7540343,1.3197926,-0.7689199,1.0122681,-1.0170133,1.3353412,0.76834095,0.93049234,0.91063106,-0.57285947,-0.35248575
139,0.14567766,0.9374979,0.95085853,-1.5119175,-0.7643461,0.21894735,-0.3206619,0.32066566,0.47268018,-0.0109499395,-1.7440417,0.31682575,0.40268165,-0.07706809,-0.25261387,-0.57702774,-0.58965564,-0.42330098,-1.8403317,-0.8037911,-0.7734428,0.20979553,-0.5770126,0.7413407,-1.0018631,0.27174997,-0.4253351,-0.93638754,0.5714721,-0.5555567,-0.7067494,1.1376438,0.8413501,0.6820414,1.1156723,0.4008094,-0.52229136,0.5456733,-0.3617924,-0.8013303,-1.0386298,-0.02895528,-0.60947925,-0.3033545,-0.1261093,0.14175206,-0.39137518,-0.50505584,-0.75422645,0.26450533,-0.72939837,0.14534628,-0.048413664,0.25096217,-1.5411596,-0.275369,0.42669892,0.45384228,-0.46879953,-0.97799397,0.38332313,-0.60198176,-0.84492075,0.9635224,-0.5929495,-0.6170262,0.5195313,-1.3297262,-1.518151,-0.40994877,-1.6877862,-0.8971708,0.3492737,0.54002434,-0.607153,-0.91103417,-0.6783603,-0.50658804,0.67547166,0.08063477,-0.5642234,-0.28987563,-1.8906364,-1.7029057,-0.49724567,-1.3231597,0.63703495,-0.5023238,-1.2628284,0.26732588,-1.2901523,-0.4691162,-0.59619206,-0.6308005,0.6992374,-1.0268475,-0.40760818,-0.6689045,1.9945675,-0.6252378,1.0476022,0.9082053,-0.03691037,-0.77954483,1.027495,0.11298883,1.3083074,-0.7629854,1.0068574,-0.96209013,1.3026991,0.604499,0.924421,0.91980183,-0.6211407,-0.37117538
140,0.28749788,-0.055498958,-0.19179216,0.53026056,1.0977622,-0.41318578,-0.46580935,0.655939,-0.35884976,-0.17566192,0.28011447,0.91767615,0.17504743,-0.1391676,0.5431353,0.31834024,-1.3033187,-1.3112404,0.44194576,1.0710363,-0.30852532,0.24753481,-0.51063323,-0.7418371,1.050098,1.2412019,0.5686753,0.3047828,0.123863816,1.4440753,-0.68397486,-0.6136663,0.7386414,0.029383361,-0.58790237,0.00295607,-0.6313236,1.665076,0.9790115,0.42977738,0.89326537,-0.06931418,0.20960185,0.35418862,0.6190677,0.73016584,-0.36348802,1.8098022,-0.34778553,0.26536477,0.5826997,0.2360363,0.3230539,-1.740205,-0.04461366,-0.06973672,0.62237334,-0.4354542,-0.59753156,-0.7944441,1.7998275,0.7464701,0.1499837,1.3467163,1.6854626,1.3680123,0.41216195,1.2518034,0.7934772,0.3259765,-0.00822252,-0.31792235,-0.8328172,0.06806862,-0.35824537,-0.9119403,-0.033163965,0.60874236,0.46144587,0.7046368,0.6056863,0.19948429,0.07681465,-0.12541902,0.24517843,-1.1658617,0.56489754,0.21260208,0.86785585,-0.7066401,0.6566818,-0.3918627,-0.5352936,1.4456127,-0.13979071,1.2659585,-0.39723378,1.7674978,-0.42109144,0.3100487,1.5524031,0.9203713,-0.38983345,-0.84963,-0.9193622,-0.82132983,-0.5267352,-0.57717365,-0.58691454,0.6334882,-1.1315982,-0.46986705,0.9186546,0.91332716,0.9284458,1.8166294
141,0.20976415,0.9160035,1.0841763,-1.6499348,-0.7300383,0.21235862,-0.10190058,0.6844904,0.45352238,-0.0030682683,-1.8724005,0.36680728,0.42534024,-0.102211535,-0.36007056,-0.5391203,0.012685001,-0.31649062,-1.8433822,-0.75312656,-0.7830499,0.27335262,-0.5986843,0.82796705,-0.88711214,0.4834534,-0.3764814,0.5747309,0.77796876,-0.70838857,-0.6572566,1.1735511,0.9181104,0.6865412,1.0896921,0.44491494,-0.63680977,0.4490298,-1.614988,-0.80134356,-1.0089923,0.0069764853,-0.75024915,-0.38155693,-0.24629256,0.13563266,-0.38525155,-0.54046977,-0.78497565,0.34044838,-0.80287856,0.18195486,-0.11166161,0.245633,-1.5759648,-0.32035056,0.42432374,0.5856606,-0.62594426,-0.97696793,0.41695207,-0.583727,-0.88662356,1.0417755,-0.6595497,-0.96639854,0.5198376,-1.3577569,-1.4172446,-0.3629012,-1.7080197,-0.8746358,0.29966497,0.5946213,-0.553152,-0.8708651,-0.6768023,-0.124999255,0.7027373,-0.71315354,-0.57694274,-0.4602105,-0.20854752,-1.4798756,-0.49316305,-1.3200713,0.58924913,-0.43821236,-1.2740185,-1.6562408,-1.1964266,-0.34532484,-0.60377574,1.252564,0.7573068,-0.9313601,-0.41173738,-0.6286406,1.989607,-0.5050522,1.0219686,0.9023804,0.2551877,-0.78443813,1.1001502,0.108816996,1.3091315,-0.68715894,1.0500028,-1.0236458,1.3703268,-0.7316955,0.9025101,0.8662124,-0.5618926,-0.37717134
142,0.957631,-0.18784702,-0.9305013,0.91540146,-1.4274439,1.0402179,1.1699814,-0.288983,0.052036792,-0.24829376,0.66963726,0.6301518,1.0558616,1.7191051,1.6083883,1.8513218,1.2692652,1.2936456,-0.038366377,-0.8969593,-0.36260653,-0.3706831,1.4362833,1.3817029,0.373955,0.2518915,1.4244556,1.0185857,0.16148996,0.5861671,1.3768852,-0.63156,-0.8297978,0.71567535,-0.65573615,0.5841939,-0.6592698,-0.60921884,-0.04699415,1.7190689,0.9232809,0.8518944,0.60042536,0.7737719,0.040799424,0.93528855,-0.40733078,-0.55742526,-0.46346104,-0.75911903,0.371742,-0.8689767,0.7034615,0.87491256,-0.57390034,-0.9424786,-0.8326032,0.13242316,-0.22948927,-0.5870369,-0.74765897,-0.6070324,1.7362499,-0.15431893,-0.5993117,0.83839864,-1.5949576,-0.33291632,0.16298303,1.7436728,0.69133645,1.0777411,1.0529765,0.738616,0.980194,-0.89883405,-1.3848437,-0.5619134,-1.0286605,0.86699444,-0.6146805,1.7655524,0.2201913,0.4974357,-0.55619144,0.88885176,0.23487718,1.322997,1.3623943,0.7516958,0.5627044,-0.4194131,-0.6041995,-0.6513243,-0.5755429,0.092963755,-0.42476192,-0.70020545,-0.4188381,1.9291201,-0.6398966,0.9112205,1.4354227,1.1442382,0.54410297,-0.82610184,-0.75064224,-1.0276048,-0.9892703,1.0227051,-0.96397865,0.35769606,0.91158277,0.9100481,-0.6467622,-0.7146067
143,0.9765725,-0.15079892,-0.89630336,0.9312153,-1.4404838,1.0136905,1.1551101,-0.27132082,0.07964593,-0.23541579,0.6615771,0.5791917,1.0160875,1.705826,1.6011542,1.8659238,1.2595861,1.3455989,-0.01071319,-0.89050543,-0.35357624,-0.4272611,1.4392,1.3771752,2.3349762,0.27105308,1.4313781,1.0608914,0.09545386,0.6035702,1.3722274,-0.5813996,-0.81907254,0.7315328,-0.6483302,0.5672276,-0.6647649,-0.58639437,-0.0333966,1.2908584,0.91842353,0.8501357,0.58515596,0.7725488,-0.011237323,0.9484773,-0.394011,-0.64634573,-0.46772444,-0.7714714,0.3588405,-0.8439427,0.7089783,0.8188741,-0.5750556,-0.9537954,-0.8496918,0.12996924,-0.6137772,-0.515573,-0.74288344,-0.6089828,1.7700372,-0.19731,-0.6127406,0.8580629,-1.5233324,-0.25762552,0.18174745,1.7331855,0.74220467,1.0663302,0.9855271,0.7347717,0.9720417,-0.91356945,-1.3092488,-0.5517882,-0.97901034,0.8395963,-0.6023108,1.7324157,0.27829075,0.54828906,-0.48305935,0.82266587,0.26978797,1.2967758,1.3324977,0.7547733,0.60669726,-0.42478883,-0.5990577,-0.6592518,-0.59667414,0.14939153,-0.4245354,-0.66614276,-0.38837436,1.9525021,-0.6271188,0.88110733,1.4743712,1.1031189,0.29480332,-0.8316418,-0.7576303,-0.9881321,-1.0740777,1.0084822,-0.9270458,0.47087705,0.9111423,0.91984934,-0.62151164,-0.67451763
144,-0.1082,0.05451423,0.33048725,-0.6767102,0.0846656,0.34800375,0.28598768,0.19522804,0.6096598,0.3094859,-0.13690603,-1.269554,0.260179,0.2975068,-0.31211776,-0.7742492,0.9689491,0.65686166,0.24453977,-0.8928683,-0.8126725,-1.8098983,-0.6620568,3.7532487,-1.4056793,-1.0346962,-0.30275393,0.9030134,-1.1602392,-1.2112179,-0.48275635,-0.6508788,-0.48836923,-0.0403513,-0.6905211,-1.8996578,1.0913106,-0.55988055,0.8208344,-0.030212492,0.85864186,-1.1092618,-1.6005867,-0.98949057,-1.0500315,-1.4152982,-0.41343796,-0.5702831,-0.79560363,-0.7394904,-1.4420158,0.79429334,0.4506663,0.680818,1.1289859,1.557131,0.69723487,-1.3117934,1.3413949,-0.12188971,-0.61949396,-0.6229328,-0.7900761,-1.1830556,-0.56816936,-0.6749304,-0.9329419,-0.37041128,0.2616793,-0.22523347,0.5665888,0.61833173,-1.3297172,-1.9775245,0.18639189,1.0494983,0.7627313,-0.58257717,-0.9499249,-1.5402981,-0.64361876,0.2004447,0.5421015,0.3418349,-0.6069118,0.5574385,-0.32624945,0.36234686,-0.77872777,0.62079066,0.0037167072,-0.43293646,0.59172237,-0.61613905,-0.85676605,-0.53131115,-0.42560762,-0.73875904,-0.39086118,-0.6744699,-0.6671466,0.93710685,-0.5703672,0.8829366,0.053572416,1.5454779,-0.73941666,-0.38588405,-0.45498884,0.3551548,-0.6784717,-1.1252728,0.90815645,0.92729276,-0.66085225,-0.57487917
145,0.113820404,0.9030051,1.1108683,-1.6894304,-0.9136512,0.17197195,-0.8031925,0.69357276,0.47811764,-0.010369152,-1.8940027,0.30176705,0.49303502,-0.11592919,-0.19392008,-0.63360775,0.112780035,-0.35779297,-1.8524785,-0.89484847,-0.7809142,0.2617815,-0.65369976,1.0559342,-1.1221151,0.478989,-0.49873412,-1.7397435,0.5080807,-0.7257252,-0.65664506,1.2125188,0.9073937,0.65913683,1.0883018,0.4644978,-0.62324035,0.62537503,-1.6085002,-0.764501,-1.072174,-0.09222549,-0.62926793,-0.37551975,-0.17504859,0.103562206,-0.4046213,-0.53006405,-0.8265569,0.32843232,-0.93347025,0.10837108,0.48308742,0.26453337,-2.399246,-0.34760076,0.40665478,0.4896028,-0.564554,-0.86929345,0.35585904,-0.61272967,-0.7988472,0.9743111,-0.60549235,-0.99099547,0.5042097,-1.5055139,-1.5390656,-0.45195088,-1.7198864,-0.91301286,0.31106004,0.5429283,-0.6713838,-0.896639,-0.7129153,-0.5603236,0.6445545,-0.6978627,-0.5987192,-0.34473404,-1.8896027,-1.6578829,-0.5431718,-1.397068,0.612473,-0.5174886,-1.3799863,-1.7457827,-1.2880168,-0.43824208,-0.5797895,-0.66270494,0.74295974,-1.1162603,-0.41243955,-0.69236124,2.0317607,-0.54337966,1.0428829,0.9082564,0.38637608,-0.81184685,1.2552805,0.8770782,1.3104585,-0.8276859,1.0256829,0.060183167,1.3878205,0.6244514,0.91690636,0.9239141,-0.6018129,-0.37735146
146,0.25160736,-0.23788393,-0.16716862,0.46472833,1.0870111,-0.4724121,-0.55754495,0.7001618,-0.47050613,-0.3107677,0.29150862,0.9852004,0.13022125,-0.21485162,0.52992725,0.36726785,-1.3863658,-1.2711661,0.40531763,1.0824594,-0.2778641,0.28385663,-0.6525644,-0.74147916,1.0143851,1.216409,0.60733986,0.07222068,0.02108562,1.4739566,-0.67087805,-0.6711012,0.71512306,-0.14313936,-0.6320577,-0.0075540096,-0.6279196,1.757755,1.1002475,0.39536846,0.8711232,-0.12739646,0.24458769,0.433594,0.63190377,0.7045191,-0.37922493,1.839806,-0.34048125,0.28873277,0.61766243,0.16824862,0.43777326,-1.7812582,-0.024527133,0.089232266,0.63104564,-0.6453343,-0.5811597,1.543282,1.7804143,0.6715468,0.14234933,1.3366711,1.6587454,1.2506512,0.39396787,1.2339002,0.80952847,0.32706714,0.06389755,-0.23482233,-0.806198,0.01649642,-0.38072553,-0.9057303,-0.031092048,0.5809191,0.44110626,0.65445226,0.6026623,-0.05772841,-0.031128518,-0.13396437,0.20085253,-1.1554822,0.5701963,-3.0994468,0.8074924,-0.7212063,0.6268048,-0.4366244,-0.5547837,1.4710642,-0.20282578,1.2230036,-0.41813856,1.735159,-0.40568283,0.2070688,1.4885705,0.9318733,-0.32027495,-0.8209871,0.38026556,-0.86320454,-0.5435826,-0.60473293,-0.58929914,0.61665547,-0.4493103,-0.46778482,0.91245496,0.9129744,0.9356217,1.820692
147,0.6180977,0.97415584,0.82995355,0.6247629,0.38323352,0.49189618,0.90433025,0.55647534,0.093014956,1.5345092,0.39891174,0.5617123,-0.13368788,-0.91622967,-1.3675144,-0.056499105,-0.25935584,0.69184804,0.640028,1.0929935,1.5128093,0.7623795,1.161161,-0.9097336,0.854322,-1.1831775,0.16972095,0.10773364,1.4253244,0.4397878,-0.64821684,1.3613045,0.8067494,1.014904,1.4062274,0.41092786,1.4223671,-0.59308875,-0.4724971,-1.1481234,-0.6614063,1.4845041,0.960819,-0.9484254,-0.8777212,0.77007574,2.037202,0.40027517,1.2690991,-0.79985446,0.3448627,1.26139,-1.3245049,0.4671205,0.72949237,-0.93925285,0.74902666,1.537864,0.5222465,-0.6842614,-0.7455244,1.6673464,0.3940155,-0.09866743,0.7528701,0.27065295,0.833003,1.0587595,-0.9246273,-1.265656,-0.4485008,-1.3752024,-0.811371,0.41223258,1.068798,0.6819856,-0.1776897,1.7863106,1.4090271,0.7107979,1.7743429,-0.7668433,0.85159856,0.053517938,1.9327309,0.332605,-1.7516091,-1.6106626,0.28571165,0.5917963,0.8438075,1.9972985,-0.5600449,1.1429771,1.6142087,0.99169683,2.0333996,-0.26381946,-0.41139227,-0.43061876,-0.61554086,0.90416855,-1.2373025,-0.99982077,-1.2436874,0.074306995,-0.567052,1.6187134,1.3893745,-1.4748553,-0.76521003,1.4123937,0.89740264,0.95723826,1.6179856,0.47402424
148,0.9259536,-0.17323732,-0.92430925,0.9111711,-1.4201422,1.0704129,-1.4411113,-0.2960738,0.062415928,-0.2582756,0.6682275,0.64640504,1.022056,1.7104592,1.583681,1.8555465,1.2739528,1.298537,-0.021864057,-0.8708367,-0.33560055,-0.37719962,-0.2505766,1.384599,0.35492134,0.27061474,1.400721,1.0809612,0.06827706,0.5852233,1.361239,-0.62489563,-0.8344128,0.66939807,-0.6342622,0.5658972,-0.7032756,-0.6241697,-0.029176593,1.6610186,0.9209323,0.85857683,0.57855296,0.78989017,0.04900885,0.9323623,-0.40209088,-0.57128763,-0.48928213,-0.73689693,0.4349227,-0.9023524,0.7190806,0.8361393,-0.57271236,-0.9527696,-0.8363656,0.13195574,-0.54906124,-0.6700055,-0.71175635,-0.66274023,1.6927764,-0.17523319,-0.5130537,0.6255056,-1.6515336,-0.28269023,0.017207822,1.6746597,0.8769311,1.0899512,1.106924,0.62265766,0.8327596,-0.87318027,-1.5176704,-0.5149638,-1.082811,0.85374475,-0.5962074,1.6684182,0.08012837,0.5462043,-0.6463579,1.0097152,0.29303104,1.3846886,1.2981223,-0.8686546,0.114061594,-0.46268997,-0.4803612,-0.6690542,-0.73168933,-0.08977318,-0.41420022,-0.7560289,-0.4711027,1.6409544,-0.6430867,1.072615,1.3629565,1.2047166,0.48460674,-0.9076731,-0.6990407,-1.2106972,-0.9102545,0.99200886,-0.8613558,0.15621364,0.93681604,0.9109567,-0.7052071,-0.7798165
149,0.9646058,-0.09210659,-0.904594,0.91267776,-1.4605968,1.0169955,1.2198483,-0.27292806,0.055048466,-0.2430231,0.65782434,0.65406674,1.0436866,1.711552,1.5682095,1.8539006,1.267755,1.2229177,-0.009568453,-0.8859,-0.3532883,-0.35364482,1.4521247,1.3849308,0.37186152,0.25685146,1.4290953,1.0744419,0.15437126,0.5729141,1.4161747,-0.63149166,-0.8223599,0.6954886,-0.64833033,0.563105,-0.6627351,-0.6181044,-0.042519182,1.731148,0.9153646,0.83681,0.5772178,0.78548074,0.047635477,0.9403509,-0.37699443,-0.5598291,-0.46650636,-0.74260503,0.38854533,-0.89038044,0.71102667,0.83922255,-0.5754405,-0.9793756,-0.84351367,0.25642097,-0.59394026,-0.5641365,-0.7464055,-0.61837006,1.7589462,-0.29011297,-0.62745315,0.72827333,-1.5794524,-0.3454315,0.19285703,1.7262218,0.6789219,1.0576123,0.9879646,0.73865753,0.99785775,-0.945141,-1.3767743,-0.57425284,-1.0130703,0.9100909,-0.6029217,2.0829117,-3.1398683,0.5427261,-0.5370394,0.8914442,0.2527786,1.3256142,1.3914934,0.7685458,0.5733748,-0.4239552,-0.61783636,-0.6412019,-0.623931,0.16061932,-0.41616577,-0.67196774,-0.41055232,1.9339101,-0.6382474,0.9230159,1.4263369,1.1263742,0.5244837,-0.83607966,-0.71420956,-1.0113666,-1.0747461,1.0494277,-0.89688534,0.40720916,0.92052424,0.9167321,-0.62670374,-0.71121716
150,0.13361824,0.95118845,1.0916221,-1.7008417,-0.99934983,0.27377486,-0.33683658,0.648616,0.5166535,-0.0028716326,-1.9190024,0.30032992,0.586652,0.0057981014,-0.29271993,-0.6250261,0.108249545,-0.32188725,-1.8579793,-0.8966561,-0.82298374,0.2300781,-0.6657505,1.070775,-1.1037295,0.4816,-0.47296458,-0.8508357,0.7165628,-0.7099713,-0.66093683,1.230443,0.89453685,0.6343167,1.1161181,0.47819793,-0.6265791,0.63118136,-1.6661519,-0.8017384,-1.0730839,-0.057401657,-0.6522507,-0.34855175,-0.16212988,0.09084219,-0.4192696,-0.5899983,-0.82928336,0.29258263,-0.96394795,0.13229525,0.46815175,0.2318812,-1.6380588,-0.411128,0.3474794,0.5551191,-0.56943154,-1.056587,0.33854187,-0.6142963,-0.8740221,0.9122594,-0.6332563,-1.0210693,0.523365,-1.5152369,-1.4801892,-0.41396505,-1.6793287,-0.9164849,0.3411199,0.5812577,-0.62333804,-0.90476716,-0.7304666,-0.5936314,0.6727364,-0.7005091,-0.59021914,-0.32078987,-1.9485359,-1.6456054,-0.53810084,-1.3431859,0.58049566,-0.47722992,-1.3491616,-1.7215341,-1.2783656,-0.4102918,-0.6127604,-0.66121745,0.71167797,-1.0784098,-0.40706432,-0.6877678,2.0304337,-0.56516314,1.0341743,0.8965936,0.38203353,-0.7808418,1.1822181,0.50179064,1.3067576,-0.8167703,1.0425487,-1.032444,1.3549632,0.6916195,0.9069917,0.90705895,-0.6232368,-0.40789515
